text,label,prediction
"thầy nhiệt tình , tâm huyết , thường xuyên cho bài tập để sinh viên làm .",0,lecturer
hy vọng không gặp lại thầy ở kỳ sau colonsmile .,0,lecturer
thầy luôn tận tâm với sinh viên .,0,lecturer
"nên đầu tư kỹ về trang thiết bị , nên thực hành nhiều hơn .",2,facility
gửi email thắc mắc ít khi trả lời .,0,lecturer
"nhẹ nhàng , thân thiện colonsmile .",0,lecturer
cô dạy rất nhiệt tình .,0,lecturer
giảng viên giảng rất hay .,0,lecturer
"nên giảm số lượng sinh viên trên một lớp để giảng viên hỗ trợ tốt hơn cho sinh viên , môn học này cần giao tiếp nhiều giữa giảng viên và sinh viên , thời lượng môn học nên tăng lên .",1,curriculum
"những bạn không chịu học và lơ là từ trước giờ vẫn qua hai môn của thầy một cách dễ dàng và thậm chí còn đạt được điểm cao , do đề cơ bản và còn được sử dụng tài liệu , laptop .",0,curriculum
"sửa bài tập khó , giảng viên nhiệt tình .",3,lecturer
quy tắc .,0,curriculum
"cô nói tiếng anh rất lưu loát , nhiệt tình và tận tâm .",0,lecturer
"thầy truyền đạt tốt , tận tình .",0,lecturer
"phương pháp dạy dễ hiểu , cách tiếp cận đơn giản và hấp dẫn .",0,lecturer
giảng viên rất rất nhiệt tình .,0,lecturer
"chào quý thầy cô , phương pháp học tập mới cdio em cảm thấy được áp dụng không hợp lý , ví dụ tuần này thầy wzjwz39 đang dạy vấn đề đó , do kiến thức còn nhiều nên sinh viên chưa nắm , đến tuần sau thầy toàn vào lại dạy một kiến thức hoàn toàn khác .",3,curriculum
"mặt khác rất thân thiện với sinh viên , tạo thiện cảm tốt đẹp nên sinh viên tự khắc đi học đầy đủ mà không cần phương pháp điểm danh ép buộc cổ hủ .",0,lecturer
mong cô sẽ dạy chậm hơn chút để tụi em có thể theo kịp !,0,lecturer
"thầy dạy chưa chủ động giải đáp các thắc mắc lớn của môn học , chủ yếu chỉ giải đáp thắc mắc có sẵn .",0,lecturer
"có tương tác với sinh viên , thường xuyên cho lên bảng làm bài .",0,lecturer
máy chiếu phòng học quá mờ .,2,facility
nâng cao kiến thức .,1,curriculum
giảng viên truyền đạt rất tốt .,0,lecturer
tâm huyết với sinh viên .,0,lecturer
"cần thêm các tiết speaking đối thoại , thực hành , cho các đề tài làm việc nhóm , thi nói , thuyết trình .",1,curriculum
cần có giờ ra chơi giữa giờ vì học liên tục năm tiết đôi khi khiến sinh viên mệt mà khó tiếp thu bài giảng .,3,curriculum
"thầy giảng rất có tâm , truyền đạt kiến thức thực tế , dễ hiểu và thuyết phục .",0,lecturer
cô wzjwz188 dạy hay .,0,lecturer
"giảng viên dạy rất tận tâm , nhiệt tình và gần gũi với sinh viên .",0,lecturer
nhiều khi hơi nhanh .,0,lecturer
"giảng viên tận tâm nhiệt tình , truyền đạt nhiều kinh nghiệm .",0,lecturer
"thay vào đó nên dạy những nội dung liên quan hơn về ngành ta như cách cài đặt hệ điều hành lớp em có bạn không cài được hệ điều hành nữa , dạy thêm các kinh nghiệm khi phỏng vấn xin việc , xin học bổng , xin thực tập .",1,curriculum
cô luôn tận tâm nhiệt tình dạy sinh viên .,0,lecturer
"phải hướng dẫn cách thực hành cho sinh viên , hỗ trợ sinh viên khi làm thực hành , thái độ cần thân thiện .",0,lecturer
nên có thêm bài tập về nhà .,1,curriculum
"thầy có năng lực tốt và kiến thức thực hành xuất sắc , nhiệt tình giải đáp thắc mắc của sinh viên .",0,lecturer
cô rất tận tình trong việc củng cố kiến thức .,1,curriculum
giảng viên cần chỉ cụ thể cách thực hiện bài thực hành .,0,lecturer
có thêm nhiều tài liệu thực hành hơn .,1,curriculum
giảng viên cần có một đề cương giảng dạy phù hợp hơn .,0,curriculum
thầy trẻ và nhiệt tình .,0,lecturer
cần cho thêm nhiều bài tập về nhà .,0,curriculum
giáo viên truyền đạt kiến thức dễ hiểu .,0,lecturer
em học được nhiều thứ từ môn này ạ colonlove .,1,curriculum
"giảng viên dạy rất cụ thể , rõ ràng , chi tiết .",0,lecturer
"sử dụng thời gian lên lớp không hiệu quả , khâu chuẩn bị nội dung chưa tốt .",0,lecturer
"giảng viên giảng dạy hay , dễ hiểu , gần gũi sinh viên .",0,lecturer
"giáo viên rất nhiệt tình , tận tâm hướng dẫn .",0,lecturer
cô dạy rất hay và có nhiều bài tập giúp học sinh chủ động học tập .,0,lecturer
"đề thi giữa kỳ là lý thuyết , nhưng đề bài hầu như y chang đề cương cho , không có chút khác biệt , kể cả câu bài tập cũng cho y chang , kể cả những con số , như vậy người nào chỉ cần học thuộc lòng là xong , mong thầy fraction cô thay thế phương pháp kiểm tra , như chuyển sang trắc nghiệm chẳng hạn .",1,curriculum
dẫn đến việc tiếp thu kiến thức và làm bài tập rất khó .,1,curriculum
giảng viên đại học có tâm nhất colonsmilesmile .,0,lecturer
em chưa nhớ thầy là ai nữa .,0,lecturer
cần cập nhật giáo trình giảng dạy slide đang giảng dạy là từ năm 2000 .,1,curriculum
"thầy dạy nhiệt tình , tận tâm !",0,lecturer
hoạt động nhóm .,3,curriculum
"giờ học là 7h30 thì 8h thầy vào lớp , hết tiết là 9h45 nhưng lại học tới 10h15 .",0,lecturer
thầy dạy hết sức mơ hồ và khó hiểu .,0,lecturer
"thầy chưa giải đáp thỏa đáng yêu cầu của sinh viên , chưa nhiệt tình lắm !",0,lecturer
cô hãy tự chấm bài thi .,0,lecturer
em rất hài lòng với môn học này .,1,curriculum
cần cập nhật giáo trình cho sinh viên .,1,curriculum
thầy dạy vui .,0,lecturer
"khả năng truyền đạt của giảng viên không tốt , không gây được hứng thú cho sinh viên .",0,lecturer
cách mà thầy giảng bài khiến cho sinh viên không thấy chán trong giờ học !,0,lecturer
thầy nên dạy đúng giờ và lấy ví dụ sát bài học hơn .,0,lecturer
em chỉ mong giảng viên đừng đổi giờ lên lớp nữa ạ .,0,lecturer
trang bị máy tính tốt hơn .,2,facility
đáng để học hỏi !,3,others
"nhiệt tình , dễ hiểu , dễ thương .",0,lecturer
dựa vào một game cơ bản để sinh viên hiểu rõ hơn .,0,lecturer
"theo em , chất lượng học ở trung tâm itp rất tốt nhưng chương trình em học nó lại ngắn hơn so với chương trình thì rất ít xấp xỉ 1 - 3 so với học bên ngoài đồng nghĩa với việc phải học một buổi chỉ được 2 tiếng rưỡi mà có khi em phải học 3 chương nên rất khó tiếp thu .",1,curriculum
"giảng viên tận tâm , nhiệt tình , tạo cảm giác gần gũi , không khí thoải mái , giúp sinh viên tiếp thu bài tốt .",0,lecturer
giảng viên nên sử dụng moodle để cập nhật tài liệu học tập cho sinh viên .,0,curriculum
nếu mà học như vậy thì sinh viên ngồi ở nhà lên mạng làm bài cũng được .,1,curriculum
những tiết thực hành rất bổ ích ạ .,1,curriculum
"cô dễ thương dạy hay , hài hước .",0,lecturer
thầy tình cảm và tận tâm !,0,lecturer
"cô nhiệt tình , dạy có tâm .",1,lecturer
"thầy vui tính , truyền đạt kiến thức dễ hiểu .",0,lecturer
thầy có nhiệt huyết tuổi trẻ .,0,lecturer
"có hoạt động trò chơi , hát tiếng anh .",0,curriculum
em fraction tôi nhận thấy phương pháp giảng dạy của giảng viên không phù hợp để nâng cao trình độ thực của sinh viên học vẹt 60% .,0,lecturer
"phòng lab wzjwz65 còn rất nóng và nhiều bụi bẩn , mong sớm khắc phục .",2,facility
em nghĩ sơ đồ của đề thi ( câu tự luân ) nên dịch ra tiếng việt .,1,curriculum
không công bằng trong điểm số giữa học sinh 2 lớp .,1,curriculum
định hướng từ sớm về cách tiếp cận đồ án đối với sinh viên .,1,curriculum
dạy nhanh đôi lúc gây khó hiểu .,0,lecturer
"giảng viên tâm huyết , nhiệt tình .",0,lecturer
em xin cảm ơn thầy .,0,lecturer
"giảng viên năng nổ , hoạt bát , dễ gần .",0,lecturer
cách chấm điểm giữa các nhóm chưa được công bằng .,0,curriculum
đó là một động lực rất lớn để tụi em hoàn thành hết tất cả bài tập của thầy .,3,lecturer
lớp học sôi động .,1,lecturer
đến lớp đúng giờ !,1,lecturer
"cô dạy nhiệt tình , tận tâm , kiên nhẫn với sinh viên và với nghề .",0,lecturer
bài tập thực hành giúp sinh viên nâng cao mạnh kỹ năng lập trình .,1,curriculum
không dặn dò các học sinh thi các phần nào .,0,curriculum
giảng viên dạy bài dễ hiểu .,0,lecturer
cách giảng dạy của thầy còn nhiều khó hiểu .,0,lecturer
em mong muốn thầy sử dụng kết hợp giữa slide và viết bảng để đạt hiệu quả tốt hơn .,0,lecturer
"thầy day dễ hiểu , dễ nắm bắt được kiến thức , không dạy lan man .",0,lecturer
cách dạy của thầy rất có vấn đề .,0,lecturer
"thực hành viết một chương trình hoàn thiện ngay từ buổi thứ 2 nhưng lý thuyết sau khi thi giữa kỳ 2 - 3 tuần mới học tới nên em đề nghị có sự điều chỉnh để thực hành sau khi đã học lý thuyết ở các môn học sau , không nên giữ chương trình đào tạo không hiệu quả như vậy trong nhiều năm và những năm tới .",1,curriculum
cô tận tình giảng dạy .,0,lecturer
"giảng viên nói chuyện dễ nghe , gần gũi với sinh viên .",0,lecturer
cần phân thành hai môn java cơ bản và java nâng cao .,1,curriculum
giáo viên dạy không tạo được cảm giác hứng thú cho sinh viên .,0,lecturer
học khó hiểu .,3,curriculum
"nên giới thiệu những kỹ năng cần khi làm trong mảng nào đó ví dụ doubledot làm web thì cần biết php , html , cs , hay làm hệ thống nhúng cần biết c , vdotv .",1,curriculum
làm cho các bạn bị thiệt thòi .,3,curriculum
"cập nhật chương trình học , cần có bộ slide hay giáo trình tiếng việt riêng cho môn học .",1,curriculum
sử dụng slide để hạn chế việc ghi chép quá nhiều .,0,curriculum
"giảng viên giảng dạy dễ hiểu , giúp đỡ sinh viên nhiệt tình .",0,lecturer
"thầy còn chia sẻ , truyền lại những chiêu mà em hiếm được thấy ( thầy rất là pro ) .",0,lecturer
tôi chưa gặp thầy này lần nào .,0,lecturer
đôi lúc hơi khó .,0,lecturer
"hôm trước lúc hỏi vấn đề này ok chưa thầy , thầy bảo ok rồi , hôm sau lên báo cáo thì nhè chỗ đó ra mà chửi .",3,lecturer
giảng viên không đảm bảo giờ lên lớp và không cung cấp tài liệu trên moodle .,0,lecturer
đề nghị giảm tải đối với môn học này !,1,curriculum
thầy dạy nhanh và khó hiểu .,0,lecturer
"giảng viên nhiệt tình , chịu khó giúp đỡ sinh viên .",0,lecturer
cần nâng cao cơ sở vật chất và phòng học vì thiếu phòng để thực hành .,2,facility
khả năng truyền đạt tốt và định hướng nghề nghiệp .,0,lecturer
truyền đạt chưa được hiệu quả .,0,lecturer
nên bổ sung làm bài tập online .,1,curriculum
giảng viên xinh đẹp dạy tốt .,0,lecturer
"dạ , cho em hỏi là trường mình là tạo sao không dùng ngôn ngữ c thay cho assembly .",1,curriculum
"thầy dạy hay , có sức cuốn hút .",0,lecturer
"thầy giảng hời hợt , ít ví dụ minh hoạ , không giải thích nhiều về lý thuyết .",0,lecturer
"giảng viên tận tâm , nhiệt tình trong giải quyết mọi thắc mắc của sinh viên .",0,lecturer
"giảng viên tốt , vui tính .",0,lecturer
tài liệu đầy đủ kiến thức .,1,curriculum
"thầy thân thiện , giải đáp thắc mắc và định hướng nghiên cứu cho sinh viên một cách nhiệt tình .",0,lecturer
"thầy dạy khá nhiệt tình , tận tâm , giúp sinh viên hiểu rõ bản chất vấn đề nhưng nếu cung cấp bài giảng cho sinh viên tham khảo trước mỗi buổi dạy thì tốt hơn .",0,lecturer
"giảng viên tận tâm , nhiệt tình , hòa đồng .",0,lecturer
nên tăng cường kỹ năng nghe và nói .,1,curriculum
"có thể không chữa cũng được , ai thắc mắc sẽ hỏi riêng .",0,lecturer
dạy hơi buồn ngủ .,0,lecturer
